216,13-3,13,"Now	de	axe	ta	de	foot	ob	de	tree.","now	the	axe	to	the	foot	of	the	tree","(And) now (also) the axe (is laid) unto the root of the trees. (Lk 3.9)"
217,14-3,14,"Sue	house","Sue	house","Sue's house"
218,14-4,14,"I	saw	they-Ø	house","I	saw	they-3PL.POSS	house","I saw their house."
219,14-11,14,"It	was	a	nurse	and	a	nurse's	aid	used	to	stand	up	at	the	door.","EXPL	was	a	nurse	and	a	nurse's	aid	used	to	stand	up	at	the	door","There was a nurse and a nurse's aid who used to stand up at the door."
220,15-2,15,"di	man	ĩ	os","ART	man	POSS	house","the man's house"
221,16-2,16,"dè	go	fɔ	dagɔmba	ʧif	haus","3PL	go	to	Dagomba	chief	house","They went to the Dagomba chief's house."
222,16-180,16,"à	hiɛ	dɛ	fud	ìn	tes.","1SG	smell	ART.DEF	food	3SG.POSS	smell","I smelled the food's smell."
223,17-2,17,"dì	wuman	ìm	mòto","ART.DEF	woman	3SG.POSS	car","the woman’s car"
224,18-2,18,"ma	broda	i	pikin","my	brother	his	child","my brother's child"
225,18-3,18,"Na	Joseph	i	haus.","COP	Joseph	his	house","This is Joseph's house."
226,18-4,18,"Pikin	fo	dis	wuman	go	kom	tumoro.","child	of	DEM	woman	FUT	come	tomorrow","This woman's child will come tomorrow."
227,19-2,19,"Pero	chico	na	yù	pikin	ìn	layf.","but	boy	FOC	2SG	child	3SG.POSS	life","But boy, it is your child’s life."
228,19-3,19,"[...]	nà	gɔd	pìkín	dis.","[...]	FOC	God	child	this","[...] this is a child of God."
229,19-4,19,"Nà	dì	las	pìkín	fɔ̀	mì	àntí.","FOC	DEF	last	child	ASSOC	1SG.POSS	aunt","He's the last child of my aunt."
230,20-2,20,"Deer	sinew	makee	cook	proper.","deer	sinew	make	cook	proper","Boil the deer's sinew thoroughly."
231,20-3,20,"My	wantchee	money	tomorrow	expensee.","1SG	want	money	tomorrow	expenses","I want the money for tomorrow's expenses. OR: I want it for tomorrow's expenses."
232,21-4,21,"Lisa's	phonetics	lab","Lisa-POSS	phonetics	laboratory","Lisa's phonetics laboratory"
233,21-5,21,"her	brother's	wedding","3P.POSS	brother-POSS	wedding","her brother's wedding"
234,21-6,21,"the	wedding	of	her	brother","DET	wedding	of	3P.POSS	brother","the wedding of her brother"
235,22-5,22,"Em	haus	bilong	husat?","3SG	house	POSS	who","Whose house is that?"
236,22-6,22,"Ol	i	katim	baksait	bilong	papa	bilong	mi	long	naif.","3PL	PM	cut	back	POSS	father	POSS	1SG	INS	knife","They cut my father’s back with a knife."
237,22-7,22,"Yu	salim	wan-pela	long	hamas?","2SG	sell	one-MOD	PREP	how.much","How much do you sell one for?"
238,22-8,22,"Em	dispela	meri	bilong	dispela	man	ia,	em	i	bin	dai	ia.","FOC	this	woman	POSS	this	man	FOC	3SG	PM	PST	die	FOC","It was this man’s wife who died."
239,22-9,22,"Em	laik	klin-im	gaden	bilong-en	tasol	em	katim	han	bilong-en.","3SG	want	clean-TR	garden	POSS-3SG	but	3SG	cut	hand/arm	POSS-3SG","He wanted to clean his garden but he cut his hand/arm."
240,23-2,23,"[...]	Rablar,	olsem	klos	blong	em	we	hemi	blong	lif	blong	banana	we	i	drae.","[...]	Rablar	like	clothes	POSS	3SG	REL	3SG.AGR	POSS	leaf	POSS	banana	REL	AGR	dry","[...] [They wear] ""Rablar"", or (as it were) his clothes that are made of dry banana leaf."
241,24-3,24,"dads	side","dad.POSS	house","dad’s house"
242,24-4,24,"ar	side	fer	dads","DET.DEF	house	PREP	Dad.POSS","Dad’s house"
243,24-5,24,"ar	side	fer	ucklun","DET.DEF	place	PREP	we","our place"
244,24-6,24,"ar	pain	fe	Robinson","the	pine.tree	PREP	Robinson","Robinson’s pine tree"
245,24-7,24,"me	en	myse	dad","1SG.NSBJ	and	1SG.POSS	father","I and my father"
246,24-79,24,"berds	eig	/	bads	eig","whalebird.POSS	egg	/	whalebird.POSS	egg","birds eggs"
247,24-81,24,"biids	f	Beryl","beads	PREP	Beryl","Beryl's necklace"
248,25-7,25,"san	blanga	olmen","son	DAT/POSS	older.man","the son of the man"
249,25-8,25,"bla	big	goana	waif","DAT/POSS	big	goanna	wife","the female ('wife') of the big goanna (which has a different name from the male)"
250,25-9,25,"blanga	men	kantri","POSS	man	country","the man's country"
251,25-10,25,"matha	blanga	Barbara","mother	POSS	Barbara","Barbara's mother"
252,25-11,25,"blanga	olgamen	daga","POSS	woman	food","the woman's food"
253,25-12,25,"Ai	bin	faind-im	det	kap	bla	det	wumun.","1SG	PST	find-TR	DEM	cup	DAT/POSS	DEM	woman","I found the woman's cup."
254,25-13,25,"Det	sneik	bla	ai	dei	kol-am	rili	dip-wan.","DEM	snake	DAT/POSS	eye	3PL	call-TR	really	deep-ADJ","The (mythical) snake's eye is what they call the really deep one (waterhole)."
255,25-14,25,"Fo	Jukuna	kid	iya.","DAT/POSS	Jukuna	child	here","Jukuna's child is here."
256,26-6,26,"diz	gaɪ-z	nɛk","DEM	guy-GEN	neck","this guy's neck"
257,26-140,26,"On	a	saId	a	da	rod","on	ART	side	of	ART	road","on the side of the road"
258,27-2,27,"di	pushi	kōp","DET	cat	head","the cat's head"
259,27-3,27,"di	andi	shi	fan	di	lan","DET	other	side	of	DET	country","the other side of the country"
260,28-3,28,"di	jɛrma	papa","the	woman	father","the woman's father"
261,28-4,28,"di	potɛ	man	ʃi	toro","the	old	man	3SG.POSS	eye","the old man's eye"
262,29-4,29,"Karel	se	motor","Charles	POSS	car","Charles' car"
263,29-5,29,"die	motor	van	Karel","DEF.ART	car	of	Charles","Charles' car"
264,29-67,29,"die	huis-e	van	die	bur-e","DEF.ART	house-s	of	DEF.ART	neighbour-s","the houses of the neighbours"
265,29-242,29,"die	kind	se	toontjie","DEF.ART	child	POSS	toe","the child's toe"
266,30-2,30,"kása	di=Pedru","house	of=Peter","Peter’s house"
267,30-3,30,"kása=l	Pedru","house=of	Peter","Peter’s house"
268,30-4,30,"kása	Pedru","house	Peter","Peter’s house"
269,30-16,30,"Mai	di=si=maridu	kontenti	ku=el	txeu,	[...].","mother	of=her=husband	satisfied	with=3SG	very	[...]","Her husband's mother was very satified with her, [...]."
270,31-3,31,"Djedje	di	Djai	atxa	mudjer	bibu.","Djedje	of	Djai	found	woman	alive","Djedje of Djai's found a woman alive."
271,31-4,31,"fidju	di	kristan,	fidju	di	Deus","son	of	Christian	son	of	God","sons of Christians, sons of God"
272,32-2,32,"Li	na	káza	de	un	senhor	[...].","here	in	house	of	DET	gentleman	[...]","Here in the house of a gentleman [...]."
273,33-2,33,"karu	di	Djon","car	POSS	John","John’s car"
274,33-227,33,"pezu	di	padja","weight	of	grass","the weight of the grass"
275,34-3,34,"kasa	di	Pidru","house	of	Peter","Peter's house"
276,34-180,34,"N	ka	ø	sintí	wora	ku	mininu	ø	kordá.	—	Mininu	ta	sintí	keru	di	si	mamɛ́.","1SG.SBJ	NEG	PFV	feel	hour	REL.OBJ	child	PFV	wake.up	 	child	HAB	feel	smell	of	POSS.3SG	mother","I did not hear when the child woke up. — A child is able to recognize (smell) its mother's smell."
277,35-2,35,"poto	di	nfenu","door	of	hell","hell’s door"
278,35-3,35,"sode	d’=alê","soldier	of=king","soldiers of the king"
279,35-4,35,"ke	pe	bô","house	father	2SG.POSS","your father's house OR: the house of your father"
280,36-2,36,"mulu	kai","wall	house","the wall of the house"
281,37-2,37,"kaxi	Zwan","house	Zwan","Zwan's house"
282,37-57,37,"sodadi	arê","soldier	king","the king's soldiers"
283,38-2,38,"batela	na-mase-sai","canoe	ART.DEF-boy-DEM","this boy's canoe"
284,38-3,38,"mina-miela-de-alé",child-female-of-king,"the king's daughter"
285,39-5,39,"Dəpəy	muyɛr~muyɛr	də	Manu,	muyɛr~muyɛr	də	ɔrlãd.","then	woman~woman	of	Manu	woman~woman	of	Orlando","then the women of Manu('s family), the women of Orlando('s family)"
286,39-6,39,"Də	tɛtɛ	kaz	jə	bẽze-w?","of	Tete	house	already	bless-PST","Has [he] already blessed Tete's house?"
287,39-7,39,"Kurəsãw	də	makak	dẽt	də-el	mem	korp.","heart	of	monkey	inside	of-3SG	EMPH	body","The monkey's heart is inside his own body."
288,40-3,40,"Pedru	su	kadz","Pedru	GEN	house","Pedru's house"
289,40-16,40,"u͂	rhe	su	kabel	ki	korta	ani	su	barb	ki	fedze	u͂	barber	ti	vi	kad	suman.","a	king	GEN	hair	COMP	cut	and	his	beard	COMP	do	a	barber	PST	come	each	week","A barber would come each week to cut a king's hair and shave him."
290,41-3,41,"tiimas-su	fiiyu	kum	delfas-su	fiiyu	ta-kustumaa=ski","Timus-GEN	son	and	Delfus-GEN	son	PRS-practice=REPORT","Timus’s son and Delfus’s son are practicing, apparently."
291,41-4,41,"avara	bosa	roostu	sudu	cummaa	um	fuumu=ley	teem","now	2SG.GEN	face	all	just	one	smoke=like	PRS.be","Now your whole face just is like a [cloud of] smoke."
292,41-5,41,"fuula	da	rɔɔza,	fɔɔya	teem	veerdi","flower	of	rose	leaf	PRS.be	green","Flower of the rose, leaf is green."
293,41-6,41,"ɔklɔɔra	keesa-su	tɛɛmpu-pa	pesaam	nikara	fikaa	parsii-du","then	case-GEN	time-DAT	person	NEG.HAB	become	appear-ADJZ","So for the case date the person doesn't appear."
294,42-2,42,"Maria	sa	kaza","Maria	GEN	house","Maria’s house"
295,42-3,42,"aké	femi	sa	kachoru","that	girl	GEN	dog","the girl's dog"
296,42-4,42,"tabu	di	prau","plank	of	boat","the planking of the boat"
297,42-5,42,"isti,	nu	gitá	kabesa	di	prau","this	1PL	call	head	of	boat","This, we call the head of the boat."
298,43-2,43,"Ile	anda	nu	chang	di	sua	moler	su	pay.","he	go	LOC	land	of	POSS.3SG	wife	POSS.3SG	father","He went to the property of his wife’s father."
299,44-4,44,"náy	di	Kárlos","mother	of	Carlos","Carlos' mother"
300,44-46,44,"mi	mánga	myémbro	di	pamílya","1SG.POSS	PL	member	of	family","my family members"
301,45-3,45,"Grueso	el	pellejo	del	rimas.","thick	DEF	peel	of	breadfruit","The peel of the breadfruit is thick."
302,46-12,46,"el	kása	del	ómbre","ART	house	of.the	man","the house of the man"
303,46-13,46,"del	ómbre	kása","of.the	man	house","the man's house"
304,46-14,46,"el	kása	di	Juan","the	house	of	Juan","Juan's house"
305,47-5,47,"boso	tur	su	trabou","2PL	all	POSS	work","the work of you all"
306,47-6,47,"Hose	su	kas","Hose	POSS	house","Hose's house"
307,47-7,47,"kas	di	mi	ruman	Eric","house	of	1SG	sibling	Eric","(the) house of my brother Eric"
308,47-8,47,"e	mucha	nan	su	buki	nan","DEF	child	PL	POSS	book	PL","the children's books"
309,47-9,47,"El	a	kohe	e	sombré	di	e	homber	bisti.","3SG	PFV	take	DEF	hat	of	DEF	man	wear","He took the man's hat and put it on."
310,48-4,48,"kasa	ri	Malía","house	of	María","Maria's house"
311,48-62,48,"kasa	ri	numano	mi","house	of	brother	my","the house of my brother / my brother's house"
312,49-3,49,"kay	Jan	an","house	Jean	DEF","John's house"
313,49-4,49,"Mwen	wè	machin	wouj	Mari	a.","1SG	see	car	red	Marie	DEF","I saw Marie's red car."
314,49-30,49,"Msye	souse	tout	san	bourik	la.","mister	suck	all	blood	donkey	DEF","He sucked all the blood of the donkey."
315,50-3,50,"chyen	a	Wojé","dog	of	Roger","Roger's dog"
316,51-4,51,"Chien	Wojé","Dog	Roger","Roger's dog"
317,51-5,51,Zanmi-mwen,friend-1SG,"my friend"
318,52-2,52,"kaz	Georges","house	George","the house of George"
319,52-127,52,"pitit	bondyé","child	God","God's children"
320,53-3,53,"mison	gro	zabitan-la","house	big	planter-ART.DEF.SG","the house of the big planter"
321,53-4,53,"la	mezon	en	blan","ART.DEF.SG	house	ART.INDF.SG	white","the house of a white person"
322,53-5,53,"chapo	a	nom-la","hat	POSS	man-ART.DEF.SG","the man's hat"
323,53-6,53,"Compair	Lapin	so	latché	to	coute","Brother	Rabbit	3SG.POSS	tail	too	short","Brother Rabbit's tail is too short."
324,53-7,53,"piti	pou	mo	neve","child	for	1SG.POSS	nephew","my nephew's child"
325,54-2,54,"la	fiy	lë	rwa","DEF	daughter	DEF	king","the king’s daughter"
326,55-2,55,"Pol	so	ti-frer","Paul	3SG.POSS	DIM-brother","Paul's little brother"
327,55-3,55,"ti-frer	Pol","DIM-brother	Paul","Paul's little brother"
328,55-4,55,"Sesil	so	lisyeṅ	in	mor.","Cecil	POSS	dog	COMPL	dead","Cécile's dog has died."
329,55-5,55,"ti	baba	Baka	usi	ena	kat	mwa","DIM	baby	Baka	too	have	four	month","Baka's little baby is also four months old."
330,55-219,55,"zaṅfaṅ	so	zuzu","child	3SG.POSS	toy","(the) child's toy"
331,56-4,56,"lakaz	Marcel","house	Marcel","Marcel's house"
332,56-5,56,"Soungoula	son	vant","Soungoula	POSS.3SG	belly","Soungoula's belly"
333,56-6,56,"Marcel	son	lakaz","Marcel	POSS.3SG	house","Marcel's house"
334,56-7,56,"Bann	laport	lekol	fodre	penn.","PL	door	school	must	paint","The school doors have to be painted."
335,56-8,56,"sa	madanm	son	lakaz","DET	woman	3SG.POSS	house","the woman's house"
336,56-9,56,"Lekol	son	bann	laport	fodre	penn.","school	3SG.POSS	PL	door	must	paint","All the school doors have to be painted."
337,56-10,56,"Mon	krwar	ki	lekol	son	bann	laport	fodre	penn.","1SG	think	COMP	school	3SG.POSS	PL	door	must	paint","I think that all the school doors have to be painted."
338,56-11,56,"La	marto	son	de	lizye	i	lo	son	laloup.","there	hammerhead.shark	3SG.POSS	two	eye	PM	on	3SG.POSS	extension","There, the eyes of the hammerhead shark are on the tips of the extensions of his head."
339,57-2,57,"fij	pu	ʃef","daughter	PREP	chief","the chief's daughter"
340,57-122,57,"meso	pu	per","house	PREP	Father","the Father's house"
341,58-3,58,"mwana	na	mono","child	of	me","my child"
342,58-4,58,"mwana	ya	Petelo","child	of	Peter","Peter's child"
343,58-7,58,"na	kati	ya	nzo","CONN	inner.part	of	house","inside the house"
344,59-7,59,"lo	kpe	lo	kiri	na	da	ti	a-baba	ti	lo","3SG	flee	3SG	return	PREP	house	of	PL-father	of	3SG","She fled to the home of her uncles. OR: She fled to where her male elders lived."
345,59-8,59,"melenge	ti	kozo	wali	ni	so","child	of	first	woman	DET	DEM","the child of this first wife"
346,59-9,59,"ala	si	na	da	ti	koli	ni","3PL	arrive	PREP	house	of	man	DET","They arrived at the husband's home."
347,59-10,59,"samba	ti	mama	ti	lo	ni	so","co-wife	of	mother	of	3SG	DET	DEM","the co-wife of her mother"
348,59-11,59,"ni	eke	gwe	ti	baa	melenge	ti	samba	ti	ni","1SG.LOG	COP	go	of	see	child	of	co-wife	of	1SG.LOG","I'm going to see my co-wife's child."
349,60-2,60,"ndáko	ya	mobáli","house	of	man","the house of the man"
350,61-2,61,"baba	ga	mina","father	POSS	me","my father"
351,61-98,61,"Lo	tombi	lo	wena	bukile	yena	izolo	lapa	simin,	yena	sistela	ga	lo	Bobby.","DEF.ART	girl	REL	you	see.PST	her	yesterday	LOC.PREP	field	she	sister	POSS	DEF.ART	Bobby","The girl that you saw in the field yesterday is Bobby's sister. OR: The girl, the one who you saw in the field yesterday, is Bobby's sister."
352,61-127,61,"sistela	ga	lo	ticha","sister	POSS	DEF.ART	teacher","the teacher's sister"
353,62-2,62,"itabenu	lí-a	m̩hatu","branch	5-CONN	tree","branch of a tree"
354,63-2,63,"lébis	ta	sudan-íya","cloth	GEN	Sudanese-PL","the clothes of the Sudanese"
355,64-2,64,"fi	bet	ta	abú	tómon","in	house	POSS	father	POSS.3PL","in their father’s house"
356,64-3,64,"áhal	ta	wéled	bi=dáfa	mal	le	áhal	bitá	biníya","family	POSS	boy	IRR=pay	dowry	to	family	POSS	girl","The bridegroom’s family will pay the dowry to the bride’s family."
357,65-7,65,"Eta	iwo	synə	iwo	doʧə	-	xadi-la	s'uda	<eta>	Martynixa	dom.","that	3SG	son	3SG	daughter	 	walk-PFV	here	<what.was.it>	Martynixa	house","She is her son's daughter; she has moved here to Martynixa's house."
358,65-8,65,"Iwo	kuriʧa	jajʧy	eta	lamaj.","3SG	chicken	egg	this	break","He broke those chicken eggs."
359,66-4,66,"Go-pe	bapa	pai~paagi	a-bau.","1SG-POSS	father	RED.morning	PRS-get.up","My father gets up very early."
360,66-5,66,"Go-pe	tumman-pəðə	go-samma	Kirinde-na	e-datang	(aða).","1SG-POSS	friend-PL	1SG-COM	Kirinda-DAT	ASP-come	(AUX)","My friends have come to Kirinda with me."
361,66-24,66,"Risan	pe	kaka	mana-ka	a-duduk?","Risan	POSS	brother	where-in	PRS-stay","Where is Risan's brother?"
362,66-130,66,"Go	ayang-pe	buulu-attu-yang	e-Cabut	ambε.","1SG	chicken-POSS	feather-INDF-ACC.DEF	PST-pluck	take","I plucked a chicken’s feather."
363,67-3,67,"Ini	Anita	laki.","DEM	Anita	husband","This is Anita’s husband."
364,67-4,67,"anjing	punya	kaki","dog	POSS	leg","the dog's leg/legs"
365,67-5,67,"Dia	dua~dua	nama	dua	tempat	ah.","3SG	two~two	name	two	place	PCL","Both of them are the names of two places."
366,68-2,68,"katong	pung	ruma~ruma","1PL	POSS	PL~house","our houses"
367,68-3,68,"tampa	tinggal	antua","place	live	3SG.FORMAL","her residence"
368,68-146,68,"Antua	dengar	orang	pung	susa.","3SG.FORMAL	hear	person	POSS	difficulty","She listens to their problems."
369,68-147,68,"tempat	tinggal	guru","place	live	teacher","the teacher's house"
370,69-4,69,"ama-nakən	tam","1SG-POSS	dog","my dog"
371,69-78,69,"arəŋgawŋ	mən-(n)akən	tanəm","flying.fox	3SG-POSS	bone","a flying fox bone"
372,70-3,70,"Daya	ke	kuta","Daya	POSS	dog","Daya's dog"
373,71-4,71,"Akoi	ma	kela	lumi	Lam	See.","Akoi	LOC	DET	room	Lam	See","Akoi was in Lam See's room."
374,71-135,71,"Poakahi	aole	loaa	hulu	moa	ma	kela	hale	oe?","Monday	NEG	EXIST	feather	chicken	LOC	DET	house	2SG.POSS","On Monday, were there no chicken feathers at your house?"
375,71-205,71,"Kela	pake	olelo	iaia,	“Aole	hele	malaila,”	kela	keiki	paa	ka	lima	ka	pake.","DET	Chinese	speak	3SG	NEG	go	there	DET	child	hold	DEF	arm	DEF	Chinese","That Chinese said to him [the child], 'Don't go there,' the child grabbed the Chinese's arm."
376,72-3,72,"LD	an	Shadow	bin	jidan	LD-tu	rum-ta.","LD	and	Shadow	PST	sit	LD-DAT	room-LOC","LD and Shadow were sitting in LD's room."
377,72-64,72,"Wartarra	i	bin	kirt	det	ngakparn-ku	hawuj.","goodness	3SG	PST	break	the	frog-DAT	home","Goodness me, he broke the frog's home (the bottle)."
378,73-5,73,"marko-bu	platu-da","Marco-GEN	plate-ACC","Marco's plate"
379,73-50,73,"mio	muxer-pu	ñana-guna","1.POSS	wife-GEN	sister.F-PL","my wife's sisters"
380,74-4,74,"man	yáka	kánim","man	3SG	canoe","the man’s canoe"
381,74-5,74,"máyka	kánim","2SG	canoe","your canoe"
382,74-6,74,"uk	man	yáka	tánas	yáka	čáku	sik","that	man	3SG	small	3SG	come	sick","The man's child became ill. OR The small man became sick."
383,75-7,75,"la	fiy	soo	zhwal","the.F	girl	3.M.POSS	horse","the girl’s horse"
384,75-8,75,"la fiy o-paapaa-wa","the.F (F) girl (F) 3.POSS-father-OBV (C)","the girl's father"
385,75-9,75,"li	garson	son	krayon","the.M	boy	his.M	crayon","the boy's crayon"
386,75-10,75,ni-mushum,1SG.POSS-grandfather,"my grandfather"
387,76-5,76,"awoña	kammik","I	boot","my boots"
388,76-6,76,"awoña	artegi	taima?","I	coat	finish","Is my coat finished?"
389,76-7,76,"kiñma	artēgi","dog	coat","dog's harness"
390,76-8,76,"I'ttûb	sávik","Ittu	knife","Ittu's knife"
391,1-7,1,"No	beni	da	moi	peni	tiki.","NEG	bend	DET.SG	pretty	speckled	stick","Don't bend the pretty speckled stick."
392,2-8,2,"wan	moi	pikin	grun	wan","INDF	pretty	little	green	one","a pretty little green one"
393,2-9,2,"soso	dungru	katun	krosi","only	dark	cotton	clothes","only dark cotton clothes"
394,3-4,3,"di	hansɛ	mujɛɛ","DEF.SG	beautiful	woman","the beautiful woman"
395,4-4,4,"Da	i	wasi	den	tyobo	sani.","then	you.SG	wash	DET.PL	dirty	thing","Then (you) wash the dirty things (dishes)."
396,5-5,5,"wan	shaap	reezaa","INDF.ART	sharp	razor","a sharp razor"
397,6-3,6,"dem	big	dog","DET	big.ADJ	dog","the big dogs"
398,7-5,7,"wan	priti	gyel","INDF	pretty	girl","a pretty girl"
399,8-3,8,"Di	gyal	av	taal	ier.","DET	girl	have	tall	hair","The girl has long hair."
400,9-5,9,"di	owl	ledi","ART	old	lady","the old lady"
401,9-6,9,"I	da	no	li	bway	i	olda	dan	yu.","3SG	TOP	NEG	little	boy	3SG	older	than	2SG","He is not a little boy, he is older than you."
402,10-3,10,"An	di	likl	gyal	get	op	an	uopn	di	doa.","and	ART.DEF	little	girl	get	up	and	open	ART.DEF	door","And the little girl got up and opened the door."
403,11-4,11,"Aafta	a	wail	a	dis	bad	bisnes	go-in	on	[...].","after	ART.INDF	while	of	DEM	bad	business	go-PROG	on	[...]","After a while of this bad business going on [...]."
404,11-5,11,"a	yong	man","ART.INDF	young	man","a young man"
405,12-4,12,"[...]	hi,	pretty	girl!","[...]	hi	ADJ	girl[SG]","[...] hi, pretty girl!"
406,12-5,12,"I	is	a	good	singer.","1SG.SBJ	COP	INDF	ADJ	singer[SG]","I am a good singer."
407,13-4,13,"big,	white	hole","big	white	hole","big, white hole"
408,14-5,14,"big	house","big	house","a big house"
409,15-3,15,"lili	pikin","little	child","a little child OR: a tiny child"
410,16-3,16,"ì	bì	gud	mã","3SG	COP	good	man","He is a good man."
411,17-3,17,"smo̱l	pìkín","be.small.NMLZ	child","small child"
412,18-5,18,"Peter	na	big	man.","Peter	COP	big	man","Peter is an important person."
413,19-5,19,"Dì	human	sɛf	nà	big	human.","DEF	woman	EMPH	COP	big	woman","The woman, too, is a big woman."
414,20-4,20,"[...]	only	common	dinner.","[...]	only	common	dinner","[...] just an ordinary dinner. OR: [...] but merely an ordinary dinner."
415,20-5,20,"My	proper	man.","1SG	proper	man","I am a proper man to deal with."
416,21-7,21,"Why	I	never	see	you	wear	those	short-short	skirt-s	one	a24?","why	1SG	never	see	2SG	wear	DEM.PL	short-short	skirt-PL	NMLZ	PCL","Why don't I ever see you wearing those extremely short shirts?"
